Freguesia,Year,Month,mean
Campo de Ourique,2024,9,99.89317700971904
Alcântara,2024,9,56.33290560685471
Ajuda,2024,9,77.00502654156317
Belém,2024,9,56.05957531039799
São Domingos de Benfica,2024,9,93.84912917141538
Campolide,2024,9,107.75296153307075
Carnide,2024,9,103.70361022745404
São Vicente,2024,9,79.47954652827376
Estrela,2024,9,95.88825990377154
Lumiar,2024,10,84.10841226358542
Avenidas Novas,2024,10,111.6270356867246
Areeiro,2024,10,113.51561495560868
Beato,2024,10,65.66240437943415
Benfica,2024,10,53.73815361658734
Misericórdia,2024,10,67.0785511019134
Parque das Nações,2024,10,91.55081156411535
Olivais,2024,10,93.90081561510668
Marvila,2024,10,78.29569485934114
Santa Clara,2024,10,64.46232145135781
Alvalade,2024,10,89.4219475742761
Penha de França,2024,10,78.6937613815178
Santo António,2024,10,112.82716547860691
Arroios,2024,10,103.61646482245864
Santa Maria Maior,2024,10,82.55579939729967
Campo de Ourique,2024,10,83.63148324257335
Alcântara,2024,10,48.13716347199615
Ajuda,2024,10,73.34083675173713
Belém,2024,10,49.06559269331659
São Domingos de Benfica,2024,10,81.54052690045991
Campolide,2024,10,92.66484586763677
Carnide,2024,10,86.58271249107027
São Vicente,2024,10,73.49068304919092
Estrela,2024,10,80.90011584568023
Lumiar,2024,11,97.15251178405963
Avenidas Novas,2024,11,127.97999789039962
Areeiro,2024,11,125.49839823209322
Beato,2024,11,65.04844244546449
Benfica,2024,11,59.223271735227634
Misericórdia,2024,11,84.14208556237018
Parque das Nações,2024,11,97.54248042973761
Olivais,2024,11,98.96615577746785
Marvila,2024,11,79.10881444099854
Santa Clara,2024,11,72.01990554246647
Alvalade,2024,11,96.69631991056977
Penha de França,2024,11,85.12264078251505
Santo António,2024,11,139.41397244427836
Arroios,2024,11,125.14004954729893
Santa Maria Maior,2024,11,97.61278897337736
Campo de Ourique,2024,11,99.3411998407504
Alcântara,2024,11,51.82368047411275
Ajuda,2024,11,82.1125011754621
Belém,2024,11,53.481050328761214
São Domingos de Benfica,2024,11,96.66735465405725
Campolide,2024,11,101.9510344838892
Carnide,2024,11,90.24533818143875
São Vicente,2024,11,75.63863357857092
Estrela,2024,11,88.04190282726287
Lumiar,2024,12,101.79818999736325
Avenidas Novas,2024,12,142.23067741335493
Areeiro,2024,12,135.32621272453892
Beato,2024,12,70.56064692516203
Benfica,2024,12,63.69339182730424
Misericórdia,2024,12,89.20721968062708
Parque das Nações,2024,12,98.27272084890839
Olivais,2024,12,107.09329977231799
Marvila,2024,12,89.67837777429696
Santa Clara,2024,12,75.61826966134495
Alvalade,2024,12,104.03225590931389
Penha de França,2024,12,91.0088139537473
Santo António,2024,12,158.04880611287095
Arroios,2024,12,126.9538573083212
Santa Maria Maior,2024,12,100.21534332247069
Campo de Ourique,2024,12,108.55912333615495
Alcântara,2024,12,57.74166342217738
Ajuda,2024,12,82.95854106842721
Belém,2024,12,56.1061219634935
São Domingos de Benfica,2024,12,106.94892263456425
Campolide,2024,12,105.1657454961841
Carnide,2024,12,105.5216219819664
São Vicente,2024,12,83.73593974769808
Estrela,2024,12,94.99154845333098
Lumiar,2025,1,97.06531356264061
Avenidas Novas,2025,1,144.78306520207363
Areeiro,2025,1,134.66391013512248
Beato,2025,1,64.38922600954574
Benfica,2025,1,60.31708160457335
Misericórdia,2025,1,88.54812796286075
Parque das Nações,2025,1,92.41240158382564
Olivais,2025,1,97.79410616344758
Marvila,2025,1,84.60689523277523
Santa Clara,2025,1,71.29840059295368
Alvalade,2025,1,98.42361891724639
Penha de França,2025,1,90.54397576217377
Santo António,2025,1,156.69558346601923
Arroios,2025,1,131.57030150420906
Santa Maria Maior,2025,1,95.80807895091823
Campo de Ourique,2025,1,101.66575758461923
Alcântara,2025,1,55.17801029156809
Ajuda,2025,1,85.64815433023719
Belém,2025,1,53.834874964371245
São Domingos de Benfica,2025,1,105.50694186654506
Campolide,2025,1,101.9862395251708
Carnide,2025,1,99.60631895124752
São Vicente,2025,1,77.4082521384826
Estrela,2025,1,89.87398663909096
Lumiar,2025,2,100.96376219678348
Avenidas Novas,2025,2,155.00838586547562
Areeiro,2025,2,147.68280076246995
Beato,2025,2,76.74068287779956
Benfica,2025,2,68.61903802710255
Misericórdia,2025,2,103.77951005710835
Parque das Nações,2025,2,98.73689834732363
Olivais,2025,2,107.52337373935073
Marvila,2025,2,97.00947222047832
Santa Clara,2025,2,81.61000201915459
Alvalade,2025,2,108.30840582244306
Penha de França,2025,2,92.99209011339767
Santo António,2025,2,157.9528375802667
Arroios,2025,2,127.80786979024724
Santa Maria Maior,2025,2,105.87316904580344
Campo de Ourique,2025,2,105.5249044353872
Alcântara,2025,2,61.092620126495035
Ajuda,2025,2,83.68852875719811
Belém,2025,2,62.19160781196462
São Domingos de Benfica,2025,2,99.17082726644115
Campolide,2025,2,111.32753900628434
Carnide,2025,2,99.40927001328097
São Vicente,2025,2,91.1070279648055
Estrela,2025,2,109.13355495779852
Lumiar,2025,3,97.00989404640598
Avenidas Novas,2025,3,136.33010096132844
Areeiro,2025,3,138.93178294548622
Beato,2025,3,72.0126834869385
Benfica,2025,3,64.38755813999755
Misericórdia,2025,3,81.6197933758814
Parque das Nações,2025,3,90.94528930823336
Olivais,2025,3,105.22215397666513
Marvila,2025,3,90.59253773436957
Santa Clara,2025,3,73.6494866742444
Alvalade,2025,3,103.54723281148812
Penha de França,2025,3,92.69029610148328
Santo António,2025,3,148.66285870707722
Arroios,2025,3,123.16909205000528
Santa Maria Maior,2025,3,102.72582227649012
Campo de Ourique,2025,3,100.1753811193508
Alcântara,2025,3,56.50602410212758
Ajuda,2025,3,78.4517324951039
Belém,2025,3,56.2492143727005
São Domingos de Benfica,2025,3,96.20288749876478
Campolide,2025,3,99.09318576517633
Carnide,2025,3,97.99800528359006
São Vicente,2025,3,83.57299921880315
Estrela,2025,3,92.01110599742616
Lumiar,2025,4,99.8862498434167
Avenidas Novas,2025,4,143.35058120697428
Areeiro,2025,4,137.64669984083912
Beato,2025,4,72.68327407735862
Benfica,2025,4,62.641984921897205
Misericórdia,2025,4,81.59522324589533
Parque das Nações,2025,4,90.5534683920095
Olivais,2025,4,103.93564494247893
Marvila,2025,4,90.29445824775902
Santa Clara,2025,4,78.20759973795484
Alvalade,2025,4,105.92116246473307
Penha de França,2025,4,90.9020178888722
Santo António,2025,4,150.28242038201506
Arroios,2025,4,128.03816271168316
Santa Maria Maior,2025,4,99.42417364376661
Campo de Ourique,2025,4,101.53888595308035
Alcântara,2025,4,55.37286536043228
Ajuda,2025,4,80.71084615720082
Belém,2025,4,55.96956382666848
São Domingos de Benfica,2025,4,97.42879743385606
Campolide,2025,4,102.0509140266306
Carnide,2025,4,102.5097632539771
São Vicente,2025,4,81.80747616358263
Estrela,2025,4,95.49670459672382
Lumiar,2025,5,97.82351771988871
Avenidas Novas,2025,5,134.26873744169205
Areeiro,2025,5,128.90614560934216
Beato,2025,5,67.45728443171016
Benfica,2025,5,62.2351276120489
Misericórdia,2025,5,82.5473730059248
Parque das Nações,2025,5,90.37160639776113
Olivais,2025,5,102.58655787379286
Marvila,2025,5,84.91667663851804
Santa Clara,2025,5,73.11616845557603
Alvalade,2025,5,101.3476146033738
Penha de França,2025,5,86.23484040789879
Santo António,2025,5,133.86224917383694
Arroios,2025,5,116.05340495028233
Santa Maria Maior,2025,5,94.93107790196144
Campo de Ourique,2025,5,101.2089307098692
Alcântara,2025,5,58.05745050339708
Ajuda,2025,5,82.05844026157492
Belém,2025,5,54.52473322773137
São Domingos de Benfica,2025,5,93.46284144529001
Campolide,2025,5,100.21324910606093
Carnide,2025,5,97.28257390512275
São Vicente,2025,5,81.91796566123394
Estrela,2025,5,92.63046177319117
Lumiar,2025,6,93.1129986635094
Avenidas Novas,2025,6,109.73960900050562
Areeiro,2025,6,102.6720879452045
Beato,2025,6,57.26756001554577
Benfica,2025,6,58.039595592366126
Misericórdia,2025,6,67.30664060926752
Parque das Nações,2025,6,79.55395207981068
Olivais,2025,6,89.92447316787187
Marvila,2025,6,77.01744462785676
Santa Clara,2025,6,69.77653639881726
Alvalade,2025,6,86.8802697704473
Penha de França,2025,6,71.43076109092408
Santo António,2025,6,110.079567509394
Arroios,2025,6,95.1308344594083
Santa Maria Maior,2025,6,79.4480131931976
Campo de Ourique,2025,6,83.7781870984178
Alcântara,2025,6,51.062463275742104
Ajuda,2025,6,74.29676735923256
Belém,2025,6,52.02141113114541
São Domingos de Benfica,2025,6,92.68064018519061
Campolide,2025,6,89.69753678669905
Carnide,2025,6,89.25469480601146
São Vicente,2025,6,65.0808137292688
Estrela,2025,6,78.04004614857266
Lumiar,2025,7,106.84229606622317
Avenidas Novas,2025,7,123.85479430884703
Areeiro,2025,7,119.710715475816
Beato,2025,7,65.11006395857856
Benfica,2025,7,60.96999963687788
Misericórdia,2025,7,74.7749425661228
Parque das Nações,2025,7,88.79345909706485
Olivais,2025,7,102.69521598068063
Marvila,2025,7,82.53598283120762
Santa Clara,2025,7,72.17456293405505
Alvalade,2025,7,100.04260489276209
Penha de França,2025,7,82.87938717671763
Santo António,2025,7,126.52645878051274
Arroios,2025,7,110.14764706633811
Santa Maria Maior,2025,7,88.46611463932474
Campo de Ourique,2025,7,98.20628271538978
Alcântara,2025,7,55.43044771691468
Ajuda,2025,7,79.07554937300127
Belém,2025,7,55.47684162204408
São Domingos de Benfica,2025,7,91.6328198788902
Campolide,2025,7,101.27203383941358
Carnide,2025,7,95.69949979094234
São Vicente,2025,7,78.09810600976643
Estrela,2025,7,88.40174763502392
Lumiar,2025,8,94.07925757469712
Avenidas Novas,2025,8,121.92342297253552
Areeiro,2025,8,117.94529319176306
Beato,2025,8,63.194076958965795
Benfica,2025,8,59.701653469578794
Misericórdia,2025,8,75.03731563696263
Parque das Nações,2025,8,86.61175054909452
Olivais,2025,8,101.41316508913239
Marvila,2025,8,81.27784438850541
Santa Clara,2025,8,72.35043708795281
Alvalade,2025,8,96.29115948809893
Penha de França,2025,8,81.12209660308764
Santo António,2025,8,126.88789101502887
Arroios,2025,8,106.31582598545751
Santa Maria Maior,2025,8,81.99650093696347
Campo de Ourique,2025,8,94.87712902122179
Alcântara,2025,8,55.51400717221202
Ajuda,2025,8,80.29040111628348
Belém,2025,8,51.60354571148074
São Domingos de Benfica,2025,8,89.95199724950368
Campolide,2025,8,97.99022818086947
Carnide,2025,8,92.53729102660373
São Vicente,2025,8,74.02012287063977
Estrela,2025,8,82.13517983082363
Lumiar,2025,9,98.38339435418034
Avenidas Novas,2025,9,132.18760224492684
Areeiro,2025,9,126.73465886042669
Beato,2025,9,62.84966348079657
Benfica,2025,9,59.97869502762796
Misericórdia,2025,9,73.68248685491822
Parque das Nações,2025,9,85.62594384653399
Olivais,2025,9,109.999923651129
Marvila,2025,9,84.37492615695099
Santa Clara,2025,9,78.42853234663863
Alvalade,2025,9,104.65720093395099
Penha de França,2025,9,82.30718025309494
Santo António,2025,9,132.9077567332545
Arroios,2025,9,113.55704382134961
Santa Maria Maior,2025,9,84.74471241721268
Campo de Ourique,2025,9,102.21553139051434
Alcântara,2025,9,58.9421274391608
Ajuda,2025,9,81.4376398920603
Belém,2025,9,54.710897410787084
São Domingos de Benfica,2025,9,96.96006224730421
Campolide,2025,9,110.53199312276163
Carnide,2025,9,100.58999528214004
São Vicente,2025,9,73.45064008880415
Estrela,2025,9,90.58671776873724
Lumiar,2025,10,85.58744933551343
Avenidas Novas,2025,10,134.5482604267879
Areeiro,2025,10,109.6827485539363
Beato,2025,10,51.751528766960504
Benfica,2025,10,51.935977138246464
Misericórdia,2025,10,67.24684174617178
Parque das Nações,2025,10,80.96879203975223
Olivais,2025,10,92.4225933000786
Marvila,2025,10,69.45548928694353
Santa Clara,2025,10,67.705253928198
Alvalade,2025,10,91.58230460636572
Penha de França,2025,10,69.58693795047726
Santo António,2025,10,138.90009662646634
Arroios,2025,10,106.98705980640973
Santa Maria Maior,2025,10,80.39947305888846
Campo de Ourique,2025,10,99.14911728663661
Alcântara,2025,10,50.880330267677735
Ajuda,2025,10,64.64531568375456
Belém,2025,10,45.23608665942966
São Domingos de Benfica,2025,10,91.56945434957055
Campolide,2025,10,101.50992391456853
Carnide,2025,10,86.125228851264
São Vicente,2025,10,59.302441488806885
Estrela,2025,10,74.93423434856957
Lumiar,2025,11,93.8987710883373
Avenidas Novas,2025,11,129.2107045835007
Areeiro,2025,11,131.09851635859565
Beato,2025,11,67.93592000898147
Benfica,2025,11,59.963832921556296
Misericórdia,2025,11,77.93254270379101
Parque das Nações,2025,11,88.8828713466653
Olivais,2025,11,102.55242347174236
Marvila,2025,11,84.12484857740796
Santa Clara,2025,11,72.20953334931116
Alvalade,2025,11,101.00291574459192
Penha de França,2025,11,84.10148280573648
Santo António,2025,11,134.42967926642993
Arroios,2025,11,113.79486276316086
Santa Maria Maior,2025,11,99.03724206662854
Campo de Ourique,2025,11,99.57449333994809
Alcântara,2025,11,54.74960190260406
Ajuda,2025,11,75.72239174566201
Belém,2025,11,55.3927902023434
São Domingos de Benfica,2025,11,112.16758462258382
Campolide,2025,11,96.84243003598989
Carnide,2025,11,95.74215849878951
São Vicente,2025,11,81.14691143795034
Estrela,2025,11,93.75907934331892
Lumiar,2025,12,100.58857398154187
Avenidas Novas,2025,12,143.92503251885145
Areeiro,2025,12,141.3956733058049
Beato,2025,12,66.42472557977337
Benfica,2025,12,62.60644591840235
Misericórdia,2025,12,82.52844685913203
Parque das Nações,2025,12,92.89009980199073
Olivais,2025,12,108.03206553777632
Marvila,2025,12,86.4940920583274
Santa Clara,2025,12,78.60476825450615
Alvalade,2025,12,106.32903656191235
Penha de França,2025,12,89.66173225173397
Santo António,2025,12,145.58186939808434
Arroios,2025,12,121.38984470811
Santa Maria Maior,2025,12,100.41717233124666
Campo de Ourique,2025,12,107.2783492147093
Alcântara,2025,12,58.99120786336686
Ajuda,2025,12,77.45857564387751
Belém,2025,12,55.919413153517056
São Domingos de Benfica,2025,12,118.66224426878951
Campolide,2025,12,105.69371738397626
Carnide,2025,12,101.66972941859746
São Vicente,2025,12,82.78665708696862
Estrela,2025,12,90.28776890707012
